,Radius,Theta,Phi,"[('OPT', 'INT.EN.')-('OPT', 'COUL.EN.')]",LMP,Coulomb,Delta.Ener.
620,7.0,45.0,30.0,-0.5399256337585276,0.008381151093930079,-2.0570921931742685,0.5483067848524578
621,8.0,45.0,30.0,-0.22228228876759482,0.0120602717830162,-1.799955669027485,0.234342560550611
622,9.0,45.0,30.0,-0.11873824142412448,0.0132545559156894,-1.5999605946910977,0.1319927973398139
623,10.0,45.0,30.0,-0.05790415218068756,0.0136941867694509,-1.4399645352219879,0.07159833895013847
624,12.0,45.0,30.0,-0.023051644242772173,0.013952305956463998,-1.1999704460183234,0.03700395019923617
625,15.0,45.0,30.0,-0.004063082273692453,0.0140184829862037,-0.9599763568146586,0.018081565259896154
626,20.0,45.0,30.0,0.006749821091291408,0.014030716402096001,-0.7199822676109939,0.007280895310804593
627,3.0,45.0,45.0,2.2482525253611128,-2.8364737333922005,-4.7998817840732935,5.084726258753314
628,3.5,45.0,45.0,-0.2456459862990933,-1.08303638508881,-4.114184386348537,0.8373903987897168
629,4.0,45.0,45.0,-1.174669884860559,-0.409503407616364,-3.59991133805497,0.7651664772441951
630,4.5,45.0,45.0,-1.4526627900693807,-0.161360759150146,-3.1999211893821955,1.2913020309192347
631,5.0,45.0,45.0,-1.095396937984753,-0.0642434236839842,-2.8799290704439757,1.0311535143007688
632,5.5,45.0,45.0,-0.8609017453968337,-0.0233593009764693,-2.618117336767251,0.8375424444203644
633,6.0,45.0,45.0,-0.6702344091480197,-0.0049243722279047894,-2.3999408920366467,0.6653100369201149
634,7.0,45.0,45.0,-0.2740857741294307,0.00838204220605873,-2.0570921931742685,0.2824678163354894
635,8.0,45.0,45.0,-0.11353157315871831,0.0120606220114411,-1.799955669027485,0.1255921951701594
636,9.0,45.0,45.0,-0.05928523613023584,0.0132547045952102,-1.5999605946910977,0.07253994072544603
637,10.0,45.0,45.0,-0.03745857318755785,0.0136942542867138,-1.4399645352219879,0.051152827474271655
638,12.0,45.0,45.0,-0.019568397071168864,0.0139523224443945,-1.1999704460183234,0.03352071951556336
639,15.0,45.0,45.0,0.009397228045622263,0.0140184857486408,-0.9599763568146586,0.004621257703018536
640,20.0,45.0,45.0,0.014266754907973245,0.0140307166585428,-0.7199822676109939,0.00023603824943044423
641,30.0,45.0,45.0,0.01673273787983831,0.014032055280086,-0.4799881784073293,0.0027006825997523114
642,3.0,45.0,60.0,0.4445389289636911,-2.8363839830157502,-4.7998817840732935,3.280922911979441
643,3.5,45.0,60.0,-1.2052487132955312,-1.0829893628837899,-4.114184386348537,0.1222593504117413
644,4.0,45.0,60.0,-1.3245750827009504,-0.409478397735627,-3.59991133805497,0.9150966849653234
645,4.5,45.0,60.0,-1.2690573957493898,-0.161347171155595,-3.1999211893821955,1.1077102245937949
646,5.0,45.0,60.0,-0.8987200401662832,-0.0642358613564321,-2.8799290704439757,0.834484178809851
647,5.5,45.0,60.0,-0.5819106756590884,-0.023354985903607,-2.618117336767251,0.5585556897554814
648,6.0,45.0,60.0,-0.43468225260126836,-0.00492184845409931,-2.3999408920366467,0.42976040414716904
649,7.0,45.0,60.0,-0.10726382074864382,0.00838296853549424,-2.0570921931742685,0.11564678928413806
650,8.0,45.0,60.0,-0.02677212614197777,0.0120609924168472,-1.799955669027485,0.03883311855882497
651,9.0,45.0,60.0,-0.007116811080017049,0.0132548642823098,-1.5999605946910977,0.020371675362326848
652,10.0,45.0,60.0,-0.004248981596574719,0.0136943277997872,-1.4399645352219879,0.01794330939636192
653,12.0,45.0,60.0,-0.002425644437367591,0.0139523408105164,-1.1999704460183234,0.01637798524788399
654,15.0,45.0,60.0,-0.0033308299202116087,0.0140184889057695,-0.9599763568146586,0.01734931882598111
655,20.0,45.0,60.0,-0.00396020428106636,0.0140307169601322,-0.7199822676109939,0.01799092124119856
656,3.0,45.0,90.0,-1.2219003164242879,-2.8362525817816002,-4.7998817840732935,1.6143522653573124
657,3.5,45.0,90.0,-1.4901618720171061,-1.08292030014037,-4.114184386348537,0.40724157187673615
658,4.0,45.0,90.0,-1.0367948853759161,-0.409441324237459,-3.59991133805497,0.6273535611384571
659,4.5,45.0,90.0,-0.7403744033792665,-0.16132677077378602,-3.1999211893821955,0.5790476326054805
660,5.0,45.0,90.0,-0.49964600208052623,-0.0642243406602318,-2.8799290704439757,0.4354216614202944
661,5.5,45.0,90.0,-0.35512181202978965,-0.0233483099731752,-2.618117336767251,0.33177350205661443
662,6.0,45.0,90.0,-0.1065331648847967,-0.0049178824440688,-2.3999408920366467,0.1016152824407279
663,7.0,45.0,90.0,0.05180763665533217,0.00838446906800502,-2.0570921931742685,0.043423167587327144
664,8.0,45.0,90.0,0.05878339281924272,0.0120616095010673,-1.799955669027485,0.04672178331817542
665,9.0,45.0,90.0,0.04839226580629652,0.0132551371511603,-1.5999605946910977,0.03513712865513622
666,10.0,45.0,90.0,0.03845054114362112,0.0136944563041077,-1.4399645352219879,0.02475608483951342
667,12.0,45.0,90.0,0.024844859715364764,0.0139523741741776,-1.1999704460183234,0.010892485541187165
668,15.0,45.0,90.0,0.012043257988059053,0.0140184948996239,-0.9599763568146586,0.001975236911564848
669,20.0,45.0,90.0,0.006625415679990865,0.0140307175621725,-0.7199822676109939,0.007405301882181635
670,30.0,45.0,90.0,0.0020185483895481804,0.014032055280086,-0.4799881784073293,0.012013506890537819
671,3.0,45.0,120.0,-0.978855124975198,-2.8361845505209704,-4.7998817840732935,1.8573294255457724
672,3.5,45.0,120.0,-1.3907590653859265,-1.08288440297655,-4.114184386348537,0.30787466240937644
673,4.5,45.0,120.0,-0.7474986484471056,-0.161315875283576,-3.1999211893821955,0.5861827731635296
674,5.0,45.0,120.0,-0.5246176576009032,-0.0642180752004884,-2.8799290704439757,0.4603995824004148
675,5.5,45.0,120.0,-0.3584426146305879,-0.0233446088927147,-2.618117336767251,0.3350980057378732
676,6.0,45.0,120.0,-0.13448136260421517,-0.00491564040013087,-2.3999408920366467,0.1295657222040843
677,7.0,45.0,120.0,0.034988803554233616,0.008385350319559441,-2.0570921931742685,0.026603453234674175
678,8.0,45.0,120.0,0.058173492344206545,0.0120619850220804,-1.799955669027485,0.04611150732212614
679,9.0,45.0,120.0,0.03695056705188615,0.0132553086630489,-1.5999605946910977,0.02369525838883725
680,10.0,45.0,120.0,0.03282546604008041,0.0136945394659895,-1.4399645352219879,0.019130926574090906
681,12.0,45.0,120.0,0.02443514488393772,0.0139523968672671,-1.1999704460183234,0.01048274801667062
682,15.0,45.0,120.0,0.014962140720392259,0.0140184992187452,-0.9599763568146586,0.0009436415016470592
683,3.0,45.0,135.0,-0.6563286264490771,-2.83616623230484,-4.7998817840732935,2.179837605855763
684,3.5,45.0,135.0,-1.23505563936795,-1.08287471420974,-4.114184386348537,0.15218092515821002
685,4.0,45.0,135.0,-1.013214007866718,-0.40941653636602,-3.59991133805497,0.603797471500698
686,4.5,45.0,135.0,-0.845608229661651,-0.161312885867784,-3.1999211893821955,0.6842953437938669
687,5.0,45.0,135.0,-0.6401584661733803,-0.0642163371007663,-2.8799290704439757,0.5759421290726141
688,5.5,45.0,135.0,-0.47667454117664043,-0.0233435700579231,-2.618117336767251,0.45333097111871734
689,6.0,45.0,135.0,-0.20895244308270167,-0.0049150035104447,-2.3999408920366467,0.20403743957225698
690,7.0,45.0,135.0,-0.00369405839493675,0.00838560662926866,-2.0570921931742685,0.01207966502420541
691,8.0,45.0,135.0,0.03503261765205812,0.0120620966922516,-1.799955669027485,0.02297052095980652
692,9.0,45.0,135.0,0.04244824604448216,0.0132553607161686,-1.5999605946910977,0.029192885328313566
693,10.0,45.0,135.0,0.04254301922186565,0.0136945651768879,-1.4399645352219879,0.028848454044977753
694,12.0,45.0,135.0,0.038095493757226206,0.0139524041106873,-1.1999704460183234,0.024143089646538905
695,15.0,45.0,135.0,0.03211975678210244,0.0140185006500602,-0.9599763568146586,0.018101256132042238
696,20.0,45.0,135.0,0.005820121661321287,0.0140307181863995,-0.7199822676109939,0.008210596525078212
697,30.0,45.0,135.0,0.0008309777280695596,0.014032055280086,-0.4799881784073293,0.01320107755201644
698,3.0,45.0,150.0,-0.38464292912444487,-2.83615475892565,-4.7998817840732935,2.451511829801205
699,3.5,45.0,150.0,-1.0685511777948038,-1.0828686395604101,-4.114184386348537,0.014317461765606332
700,4.0,45.0,150.0,-0.983476695619375,-0.409413205428232,-3.59991133805497,0.574063490191143
701,4.5,45.0,150.0,-0.8991681385214005,-0.161310998273608,-3.1999211893821955,0.7378571402477925
702,5.0,45.0,150.0,-0.7899909150270656,-0.0642152343762156,-2.8799290704439757,0.7257756806508501
703,5.5,45.0,150.0,-0.5636194234163492,-0.0233429076041405,-2.618117336767251,0.5402765158122087
704,6.0,45.0,150.0,-0.3050376323800732,-0.00491459524017382,-2.3999408920366467,0.30012303713989935
705,7.0,45.0,150.0,-0.061375110284578316,0.00838577265012528,-2.0570921931742685,0.06976088293470359
706,8.0,45.0,150.0,-0.006336388741721155,0.0120621697428653,-1.799955669027485,0.018398558484586457
707,9.0,45.0,150.0,0.009275506755782148,0.0132553950805572,-1.5999605946910977,0.0039798883247750515
708,10.0,45.0,150.0,0.01467833818942843,0.0136945822936536,-1.4399645352219879,0.0009837558957748304
709,12.0,45.0,150.0,0.013213921511358695,0.0139524090039192,-1.1999704460183234,0.0007384874925605057
710,15.0,45.0,150.0,0.009405098373814424,0.01401850163399,-0.9599763568146586,0.004613403260175576
711,20.0,45.0,150.0,0.004603841823138666,0.0140307182990872,-0.7199822676109939,0.009426876475948535
712,3.0,45.0,180.0,-0.3231624603052342,-2.83614648561133,-4.7998817840732935,2.5129840253060958
713,3.5,45.0,180.0,-1.096030701855257,-1.08286425587908,-4.114184386348537,0.01316644597617711
714,4.0,45.0,180.0,-1.2639777687708116,-0.409410796432558,-3.59991133805497,0.8545669723382536
715,4.5,45.0,180.0,-1.1381181105892502,-0.16130962896203196,-3.1999211893821955,0.9768084816272182
716,5.0,45.0,180.0,-0.9501938891785349,-0.0642144315922345,-2.8799290704439757,0.8859794575863004
717,5.5,45.0,180.0,-0.7405509256306377,-0.0233424235016877,-2.618117336767251,0.71720850212895
718,6.0,45.0,180.0,-0.42540791556435087,-0.0049142957202129205,-2.3999408920366467,0.42049361984413797
719,7.0,45.0,180.0,-0.07233554507489814,0.00838589539895623,-2.0570921931742685,0.08072144047385438
720,8.0,45.0,180.0,-0.006790097597298095,0.0120622241554658,-1.799955669027485,0.018852321752763895
721,9.0,45.0,180.0,-0.004201618333156132,0.0132554208544675,-1.5999605946910977,0.017457039187623632
722,10.0,45.0,180.0,0.005122193232551808,0.0136945952132244,-1.4399645352219879,0.008572401980672592
723,12.0,45.0,180.0,0.008560197030700545,0.0139524127385172,-1.1999704460183234,0.005392215707816655
724,15.0,45.0,180.0,0.006658857458322953,0.0140185023950225,-0.9599763568146586,0.007359644936699546
725,20.0,45.0,180.0,0.005221249947880757,0.0140307183876533,-0.7199822676109939,0.008809468439772542
726,30.0,45.0,180.0,0.0020120548332091537,0.014032055280086,-0.4799881784073293,0.012020000446876846
727,3.0,45.0,210.0,-0.5248022993436503,-2.83615475892565,-4.7998817840732935,2.3113524595819994
728,3.5,45.0,210.0,-1.1627159555118936,-1.0828686395604101,-4.114184386348537,0.07984731595148342
729,4.0,45.0,210.0,-1.1209510460792131,-0.409413205428232,-3.59991133805497,0.7115378406509811
730,4.5,45.0,210.0,-0.9401474459971286,-0.161310998273608,-3.1999211893821955,0.7788364477235206
731,5.0,45.0,210.0,-0.772500854723523,-0.0642152343762156,-2.8799290704439757,0.7082856203473075
732,5.5,45.0,210.0,-0.5411774500796342,-0.0233429076041405,-2.618117336767251,0.5178345424754938
733,6.0,45.0,210.0,-0.24835811450624945,-0.00491459524017382,-2.3999408920366467,0.24344351926607563
734,7.0,45.0,210.0,-0.051112994705099,0.00838577265012528,-2.0570921931742685,0.05949876735522428
735,8.0,45.0,210.0,-0.006584854597144529,0.0120621697428653,-1.799955669027485,0.01864702434000983
736,9.0,45.0,210.0,0.009372143189300797,0.0132553950805572,-1.5999605946910977,0.0038832518912564028
737,10.0,45.0,210.0,0.013595657479176015,0.0136945822936536,-1.4399645352219879,9.892481447758457e-05
738,12.0,45.0,210.0,0.012402410083787618,0.0139524090039192,-1.1999704460183234,0.0015499989201315824
739,15.0,45.0,210.0,0.008621493631472466,0.01401850163399,-0.9599763568146586,0.005397008002517535
740,20.0,45.0,210.0,0.004195461658655697,0.0140307182990872,-0.7199822676109939,0.009835256640431504
741,3.0,45.0,225.0,-0.7986605206391459,-2.83616623230484,-4.7998817840732935,2.0375057116656943
742,3.5,45.0,225.0,-1.306870075589414,-1.08287471420974,-4.114184386348537,0.22399536137967413
743,4.0,45.0,225.0,-1.0838969880307472,-0.40941653636602,-3.59991133805497,0.6744804516647271
744,4.5,45.0,225.0,-0.7989409142718458,-0.161312885867784,-3.1999211893821955,0.6376280284040617
745,5.0,45.0,225.0,-0.5704681999546346,-0.0642163371007663,-2.8799290704439757,0.5062518628538684
746,5.5,45.0,225.0,-0.3998078548270696,-0.0233435700579231,-2.618117336767251,0.3764642847691465
747,6.0,45.0,225.0,-0.18342925521397602,-0.0049150035104447,-2.3999408920366467,0.17851425170353133
748,7.0,45.0,225.0,-0.022804591973175192,0.00838560662926866,-2.0570921931742685,0.031190198602443854
749,8.0,45.0,225.0,0.010379585525931656,0.0120620966922516,-1.799955669027485,0.0016825111663199433
750,9.0,45.0,225.0,0.014988765128781667,0.0132553607161686,-1.5999605946910977,0.0017334044126130679
751,10.0,45.0,225.0,0.014562891585528481,0.0136945651768879,-1.4399645352219879,0.0008683264086405806
752,12.0,45.0,225.0,0.012858465874326042,0.0139524041106873,-1.1999704460183234,0.0010939382363612579
753,15.0,45.0,225.0,0.007827834953020862,0.0140185006500602,-0.9599763568146586,0.006190665697039337
754,20.0,45.0,225.0,0.003027885320831869,0.0140307181863995,-0.7199822676109939,0.01100283286556763
755,30.0,45.0,225.0,0.00025470801680216315,0.014032055280086,-0.4799881784073293,0.013777347263283836
756,3.0,45.0,240.0,-1.1371643005957068,-2.8361845505209704,-4.7998817840732935,1.6990202499252636
757,3.5,45.0,240.0,-1.4991594237143013,-1.08288440297655,-4.114184386348537,0.41627502073775124
758,4.0,45.0,240.0,-1.1467513636673279,-0.409421833357986,-3.59991133805497,0.7373295303093419
759,4.5,45.0,240.0,-0.716463844683572,-0.161315875283576,-3.1999211893821955,0.5551479693999961
760,5.0,45.0,240.0,-0.5127193560649399,-0.0642180752004884,-2.8799290704439757,0.4485012808644515
761,5.5,45.0,240.0,-0.31520297381626294,-0.0233446088927147,-2.618117336767251,0.2918583649235482
762,6.0,45.0,240.0,-0.10334476544414173,-0.00491564040013087,-2.3999408920366467,0.09842912504401086
763,7.0,45.0,240.0,0.0010134427761223641,0.008385350319559441,-2.0570921931742685,0.007371907543437077
764,8.0,45.0,240.0,0.022478269779019566,0.0120619850220804,-1.799955669027485,0.010416284756939165
765,9.0,45.0,240.0,0.02066011774691323,0.0132553086630489,-1.5999605946910977,0.007404809083864332
766,10.0,45.0,240.0,0.021403035404547355,0.0136945394659895,-1.4399645352219879,0.007708495938557854
767,12.0,45.0,240.0,0.03418046884850412,0.0139523968672671,-1.1999704460183234,0.02022807198123702
768,15.0,45.0,240.0,0.027177066997744803,0.0140184992187452,-0.9599763568146586,0.013158567778999604
769,20.0,45.0,240.0,0.022242074745616347,0.0140307180258463,-0.7199822676109939,0.008211356719770047
770,3.0,45.0,270.0,-1.1658852992516753,-2.8362525817816002,-4.7998817840732935,1.670367282529925
771,3.5,45.0,270.0,-1.6123531838192557,-1.08292030014037,-4.114184386348537,0.5294328836788857
772,4.0,45.0,270.0,-1.276415291315208,-0.409441324237459,-3.59991133805497,0.866973967077749
773,4.5,45.0,270.0,-0.7792552759710882,-0.16132677077378602,-3.1999211893821955,0.6179285051973022
774,5.0,45.0,270.0,-0.5676495655663922,-0.0642243406602318,-2.8799290704439757,0.5034252249061604
775,5.5,45.0,270.0,-0.3890747093014495,-0.0233483099731752,-2.618117336767251,0.3657263993282743
776,6.0,45.0,270.0,-0.1702640537178941,-0.0049178824440688,-2.3999408920366467,0.1653461712738253
777,7.0,45.0,270.0,-0.006228051783569111,0.00838446906800502,-2.0570921931742685,0.014612520851574131
778,8.0,45.0,270.0,0.015193212206512374,0.0120616095010673,-1.799955669027485,0.0031316027054450746
779,9.0,45.0,270.0,0.03620430597827817,0.0132551371511603,-1.5999605946910977,0.022949168827117873
780,10.0,45.0,270.0,0.013386718253269647,0.0136944563041077,-1.4399645352219879,0.0003077380508380526
781,12.0,45.0,270.0,0.005066825060163316,0.0139523741741776,-1.1999704460183234,0.008885549114014284
782,15.0,45.0,270.0,0.0016836488614470069,0.0140184948996239,-0.9599763568146586,0.012334846038176894
783,20.0,45.0,270.0,-0.0005041030293098103,0.0140307175621725,-0.7199822676109939,0.01453482059148231
784,30.0,45.0,270.0,-0.0027751185971113257,0.014032055280086,-0.4799881784073293,0.016807173877197323
785,3.0,45.0,300.0,0.46550344223091455,-2.8363839830157502,-4.7998817840732935,3.301887425246665
786,3.5,45.0,300.0,-1.1722482462687318,-1.0829893628837899,-4.114184386348537,0.08925888338494192
787,4.0,45.0,300.0,-1.4499911188886678,-0.409478397735627,-3.59991133805497,1.040512721153041
788,4.5,45.0,300.0,-1.3639058004041824,-0.161347171155595,-3.1999211893821955,1.2025586292485875
789,5.0,45.0,300.0,-1.0429649845001974,-0.0642358613564321,-2.8799290704439757,0.9787291231437653
790,5.5,45.0,300.0,-0.6879078697995298,-0.023354985903607,-2.618117336767251,0.6645528838959228
791,6.0,45.0,300.0,-0.5212755416465309,-0.00492184845409931,-2.3999408920366467,0.5163536931924316
792,7.0,45.0,300.0,-0.17804269594300814,0.00838296853549424,-2.0570921931742685,0.1864256644785024
793,8.0,45.0,300.0,-0.0746375332018987,0.0120609924168472,-1.799955669027485,0.0866985256187459
794,9.0,45.0,300.0,-0.04710930140336833,0.0132548642823098,-1.5999605946910977,0.06036416568567813
795,10.0,45.0,300.0,-0.031946561824383046,0.0136943277997872,-1.4399645352219879,0.04564088962417025
796,12.0,45.0,300.0,-0.019360249988902956,0.0139523408105164,-1.1999704460183234,0.03331259079941935
797,15.0,45.0,300.0,-0.014197954635964072,0.0140184889057695,-0.9599763568146586,0.028216443541733572
798,20.0,45.0,300.0,-0.009961621602198267,0.0140307169601322,-0.7199822676109939,0.02399233856233047
799,3.5,45.0,315.0,-0.21003158411903888,-1.08303638508881,-4.114184386348537,0.8730048009697712
800,4.0,45.0,315.0,-1.2393290557652517,-0.409503407616364,-3.59991133805497,0.8298256481488877
801,4.5,45.0,315.0,-1.509365277934911,-0.161360759150146,-3.1999211893821955,1.348004518784765
802,5.0,45.0,315.0,-1.2207803894116664,-0.0642434236839842,-2.8799290704439757,1.1565369657276823
803,5.5,45.0,315.0,-1.021416315176598,-0.0233593009764693,-2.618117336767251,0.9980570142001287
804,6.0,45.0,315.0,-0.7412841138451611,-0.0049243722279047894,-2.3999408920366467,0.7363597416172564
805,7.0,45.0,315.0,-0.3305781628036546,0.00838204220605873,-2.0570921931742685,0.3389602050097133
806,8.0,45.0,315.0,-0.1564711789744586,0.0120606220114411,-1.799955669027485,0.1685318009858997
807,9.0,45.0,315.0,-0.09245995535206086,0.0132547045952102,-1.5999605946910977,0.10571465994727106
808,10.0,45.0,315.0,-0.0654629889428644,0.0136942542867138,-1.4399645352219879,0.07915724322957819
809,12.0,45.0,315.0,-0.03736095143407803,0.0139523224443945,-1.1999704460183234,0.05131327387847252
810,15.0,45.0,315.0,-0.001535320898953807,0.0140184857486408,-0.9599763568146586,0.015553806647594606
811,20.0,45.0,315.0,-0.010644692361550745,0.0140307166585428,-0.7199822676109939,0.024675409020093547
812,30.0,45.0,315.0,-0.005396258554139888,0.014032055280086,-0.4799881784073293,0.019428313834225885
813,3.5,60.0,0.0,-1.9817792654241264,-1.08278510237091,-4.114184386348537,0.8989941630532163
814,4.0,60.0,0.0,1.9785848560172838,-0.409526072317504,-3.59991133805497,2.388110928334788
815,4.5,60.0,0.0,-0.0724309959213395,-0.161425934141675,-3.1999211893821955,0.0889949382203355
816,5.0,60.0,0.0,-0.8328202465245897,-0.0642959344173443,-2.8799290704439757,0.7685243121072455
817,5.5,60.0,0.0,-1.2280790171790716,-0.0233940156501607,-2.618117336767251,1.204685001528911
818,6.0,60.0,0.0,-1.4126835693155166,-0.0049459728665231,-2.3999408920366467,1.4077375964489935
819,7.0,60.0,0.0,-1.0889778133382273,0.00837392370991206,-2.0570921931742685,1.0973517370481394
820,8.0,60.0,0.0,-0.6436432290627982,0.0120574531734294,-1.799955669027485,0.6557006822362277
821,9.0,60.0,0.0,-0.2743848921760599,0.0132533884387107,-1.5999605946910977,0.2876382806147706
822,10.0,60.0,0.0,-0.16995063262324783,0.0136936717425301,-1.4399645352219879,0.18364430436577794
823,12.0,60.0,0.0,-0.08681567906134857,0.0139521870351204,-1.1999704460183234,0.10076786609646897
824,15.0,60.0,0.0,-0.04460948885367522,0.0140184643734991,-0.9599763568146586,0.05862795322717432
825,20.0,60.0,0.0,-0.019799377433184717,0.0140307148030524,-0.7199822676109939,0.03383009223623712
826,3.0,60.0,30.0,3.4588945771233544,-2.8349154180223595,-4.7998817840732935,6.293809995145714
827,3.5,60.0,30.0,1.7150728156162074,-1.08257696243185,-4.114184386348537,2.7976497780480574
828,4.0,60.0,30.0,-0.3814770427861083,-0.409419843139368,-3.59991133805497,0.027942800353259745
829,4.5,60.0,30.0,-1.2057782319702326,-0.161371376889809,-3.1999211893821955,1.0444068550804235
830,5.0,60.0,30.0,-1.376651095068413,-0.064267438439958,-2.8799290704439757,1.312383656628455
831,5.5,60.0,30.0,-1.1747743133562203,-0.0233787927972172,-2.618117336767251,1.1513955205590032
832,6.0,60.0,30.0,-1.0625532528721253,-0.00493763359060249,-2.3999408920366467,1.057615619281523
833,7.0,60.0,30.0,-0.7241642464794218,0.00837662804174136,-2.0570921931742685,0.7325408745211631
834,8.0,60.0,30.0,-0.31980295747229426,0.0120584211863132,-1.799955669027485,0.33186137865860743
835,9.0,60.0,30.0,-0.15749995564958508,0.0132537671426711,-1.5999605946910977,0.17075372279225617
836,10.0,60.0,30.0,-0.0999577153092377,0.0136938319250693,-1.4399645352219879,0.113651547234307
837,12.0,60.0,30.0,-0.05353676831201026,0.0139522218739181,-1.1999704460183234,0.06748899018592837
838,15.0,60.0,30.0,-0.028772223987185708,0.0140184695169972,-0.9599763568146586,0.04279069350418291
839,20.0,60.0,30.0,-0.014022104530785562,0.0140307152197146,-0.7199822676109939,0.02805281975050016
840,3.0,60.0,45.0,1.7185178312963751,-2.8345877228953396,-4.7998817840732935,4.553105554191715
841,3.5,60.0,45.0,-0.6796036828783578,-1.08240709169691,-4.114184386348537,0.40280340881855214
842,4.0,60.0,45.0,-1.1892126027936676,-0.409332263769141,-3.59991133805497,0.7798803390245266
843,4.5,60.0,45.0,-1.3012308364598937,-0.161325776390587,-3.1999211893821955,1.1399050600693066
844,5.0,60.0,45.0,-1.1023136383912826,-0.0642432521493155,-2.8799290704439757,1.0380703862419671
845,5.5,60.0,45.0,-0.8635228644182753,-0.0233656665375358,-2.618117336767251,0.8401571978807395
846,6.0,60.0,45.0,-0.7163159992712371,-0.00493033023923766,-2.3999408920366467,0.7113856690319995
847,7.0,60.0,45.0,-0.3520523247543803,0.00837906610383273,-2.0570921931742685,0.360431390858213
848,8.0,60.0,45.0,-0.12563144760808354,0.0120593164059193,-1.799955669027485,0.13769076401400285
849,9.0,60.0,45.0,-0.06348716408869426,0.0132541251573645,-1.5999605946910977,0.07674128924605876
850,10.0,60.0,45.0,-0.04333905823083328,0.0136939862491064,-1.4399645352219879,0.05703304447993968
851,12.0,60.0,45.0,-0.02242987131132046,0.0139522564764072,-1.1999704460183234,0.03638212778772766
852,15.0,60.0,45.0,-0.012594553216884297,0.0140184747953817,-0.9599763568146586,0.026613028012265998
853,20.0,60.0,45.0,-0.0075810968619312025,0.0140307156623446,-0.7199822676109939,0.021611812524275804
854,3.0,60.0,60.0,-0.5428462490065129,-2.8343106654209502,-4.7998817840732935,2.2914644164144375
855,3.5,60.0,60.0,-1.4364793580241466,-1.08226294597318,-4.114184386348537,0.35421641205096654
856,4.0,60.0,60.0,-1.0930727495385293,-0.409257146600005,-3.59991133805497,0.6838156029385243
857,4.5,60.0,60.0,-0.8072758740741643,-0.16128608984614098,-3.1999211893821955,0.6459897842280233
858,5.0,60.0,60.0,-0.5888084236360513,-0.064221854056548,-2.8799290704439757,0.5245865695795033
859,5.5,60.0,60.0,-0.49355313657847955,-0.0233538543393707,-2.618117336767251,0.47019928223910884
860,6.0,60.0,60.0,-0.2711748122824704,-0.0049236464028224606,-2.3999408920366467,0.266251165879648
861,7.0,60.0,60.0,-0.04709081013729577,0.00838136927130131,-2.0570921931742685,0.055472179408597076
862,8.0,60.0,60.0,0.003395862652665338,0.0120601862903755,-1.799955669027485,0.008664323637710162
863,9.0,60.0,60.0,0.006940461255322328,0.01325448170903,-1.5999605946910977,0.006314020453707672
864,10.0,60.0,60.0,0.006390435333978539,0.0136941432619159,-1.4399645352219879,0.00730370792793736
865,12.0,60.0,60.0,0.021908042414147344,0.0139522929275939,-1.1999704460183234,0.007955749486553443
866,15.0,60.0,60.0,0.018053565933418447,0.0140184805703954,-0.9599763568146586,0.004035085363023048
867,20.0,60.0,60.0,0.015513393848295198,0.0140307161667237,-0.7199822676109939,0.0014826776815714988
868,3.0,60.0,90.0,-1.3817173793757687,-2.8339819053862296,-4.7998817840732935,1.452264526010461
869,3.5,60.0,90.0,-1.1781090468326614,-1.08209101196813,-4.114184386348537,0.09601803486453142
870,4.0,60.0,90.0,-0.9129074044995784,-0.409166178118467,-3.59991133805497,0.5037412263811114
871,4.5,60.0,90.0,-0.6326778788593801,-0.161237018243424,-3.1999211893821955,0.4714408606159561
872,5.0,60.0,90.0,-0.4415369968154881,-0.064194762796772,-2.8799290704439757,0.3773422340187161
873,5.5,60.0,90.0,-0.14294652648751827,-0.0233385248227878,-2.618117336767251,0.11960800166473047
874,6.0,60.0,90.0,0.039825282462507605,-0.00491475473472304,-2.3999408920366467,0.044740037197230645
875,7.0,60.0,90.0,0.10420059279056426,0.008384582052891259,-2.0570921931742685,0.095816010737673
876,8.0,60.0,90.0,0.08728399005168286,0.0120614530968662,-1.799955669027485,0.07522253695481666
877,9.0,60.0,90.0,0.06614715431900553,0.0132550211978822,-1.5999605946910977,0.05289213312112333
878,10.0,60.0,90.0,0.05131261374019003,0.0136943889879205,-1.4399645352219879,0.03761822475226953
879,12.0,60.0,90.0,0.030324826591767273,0.0139523532621253,-1.1999704460183234,0.016372473329641972
880,15.0,60.0,90.0,0.015105216038840408,0.0140184907476043,-0.9599763568146586,0.0010867252912361083
881,20.0,60.0,90.0,0.0058052331791578204,0.0140307171194007,-0.7199822676109939,0.008225483940242879
882,3.0,60.0,120.0,-1.2683412488218815,-2.8338496175569396,-4.7998817840732935,1.5655083687350582
883,3.5,60.0,120.0,-1.3754186115786533,-1.08202140272374,-4.114184386348537,0.29339720885491327
884,4.0,60.0,120.0,-1.0303138859896896,-0.40912868535902097,-3.59991133805497,0.6211852006306686
885,4.5,60.0,120.0,-0.7013521292279683,-0.16121629100816198,-3.1999211893821955,0.5401358382198063
886,5.0,60.0,120.0,-0.5894442820129044,-0.0641829947376347,-2.8799290704439757,0.5252612872752698
887,5.5,60.0,120.0,-0.40364846243875974,-0.0233316667353884,-2.618117336767251,0.38031679570337135
888,6.0,60.0,120.0,-0.23557964817419075,-0.00491065694062268,-2.3999408920366467,0.23066899123356807
