,Radius,Theta,Phi,LMP.Int.En.
428,8.0,30,45,0.0120607864980548
429,9.0,30,45,0.01325488726113
430,10.0,30,45,0.0136943648571459
431,12.0,30,45,0.0139523563557892
432,15.0,30,45,0.0140184922320983
433,20.0,30,45,0.0140307173196501
434,30.0,30,45,0.0140321112214767
435,3.0,45,45,-2.8364737333922
436,3.5,45,45,-1.08303638508881
437,4.0,45,45,-0.409503407616364
438,4.5,45,45,-0.161360759150146
439,5.0,45,45,-0.0642434236839842
440,5.5,45,45,-0.0233593009764693
441,6.0,45,45,-0.00492437222790479
442,7.0,45,45,0.00838204220605873
443,8.0,45,45,0.0120606220114411
444,9.0,45,45,0.0132547045952102
445,10.0,45,45,0.0136942542867138
446,12.0,45,45,0.0139523224443945
447,15.0,45,45,0.0140184857486408
448,20.0,45,45,0.0140307166585428
449,30.0,45,45,0.014032055280086
450,3.0,60,45,-2.83458772289534
451,3.5,60,45,-1.08240709169691
452,4.0,60,45,-0.409332263769141
453,4.5,60,45,-0.161325776390587
454,5.0,60,45,-0.0642432521493155
455,5.5,60,45,-0.0233656665375358
456,6.0,60,45,-0.00493033023923766
457,7.0,60,45,0.00837906610383273
458,8.0,60,45,0.0120593164059193
459,9.0,60,45,0.0132541251573645
460,10.0,60,45,0.0136939862491064
461,12.0,60,45,0.0139522564764072
462,15.0,60,45,0.0140184747953817
463,20.0,60,45,0.0140307156623446
464,30.0,60,45,0.014032111222808
465,3.0,75,45,-2.83586465118001
466,3.5,75,45,-1.08308919311788
467,4.0,75,45,-0.409689384181094
468,4.5,75,45,-0.161512370856706
469,5.0,75,45,-0.0643417778519346
470,5.5,75,45,-0.023418645414681
471,6.0,75,45,-0.00495946137184643
472,7.0,75,45,0.00836959260141322
473,8.0,75,45,0.0120559256084416
474,9.0,75,45,0.0132528000667709
475,10.0,75,45,0.0136934265393122
476,12.0,75,45,0.0139521350620508
477,15.0,75,45,0.0140184569227277
478,20.0,75,45,0.0140307142186606
479,30.0,75,45,0.0140321109911862
480,3.0,90,45,-2.84207145487236
