,Radius,Theta,Phi,LMP.Int.En.
580,10.0,175,45,-1.92279441658927
581,12.0,175,45,-0.317558298221346
582,15.0,175,45,-0.014778685153034
583,20.0,175,45,0.0128513276532348
584,30.0,175,45,0.0140205534352195
585,3.0,5,60,27245977979239
586,3.5,5,60,2674329704.71993
587,4.0,5,60,10772695.1020508
588,4.5,5,60,217809.093286409
589,5.0,5,60,10074.1034818768
590,5.5,5,60,722.188305575726
591,6.0,5,60,54.9539767607979
592,7.0,5,60,-4.48731122544542
593,8.0,5,60,-1.5736953387546
594,9.0,5,60,-0.500688548361899
595,10.0,5,60,-0.171990084997099
596,12.0,5,60,-0.018304771418494
597,15.0,5,60,0.0101991103384799
598,20.0,5,60,0.0137892404417249
599,30.0,5,60,0.0140320288417418
600,3.0,15,60,5514217617.96522
601,3.5,15,60,79492758.0186519
602,4.0,15,60,1597412.66260754
603,4.5,15,60,62707.8536146807
604,5.0,15,60,4021.2539832155
605,5.5,15,60,336.736032902503
606,6.0,15,60,23.314959635622
607,7.0,15,60,-4.40396107203523
608,8.0,15,60,-1.49498519249823
609,9.0,15,60,-0.488154969623601
610,10.0,15,60,-0.170997165237773
611,12.0,15,60,-0.0187981296794556
612,15.0,15,60,0.0100944854340322
613,20.0,15,60,0.0137813719174633
614,30.0,15,60,0.0140295119887671
615,3.0,30,60,2733319.52558864
616,3.5,30,60,325559.603692399
617,4.0,30,60,31846.6111894099
618,4.5,30,60,3341.68937540004
619,5.0,30,60,381.472727945025
620,5.5,30,60,36.2054108945799
621,6.0,30,60,-3.94878107793739
622,7.0,30,60,-3.86984133902977
623,8.0,30,60,-1.33086155603914
624,9.0,30,60,-0.463437282689567
625,10.0,30,60,-0.169733679332845
626,12.0,30,60,-0.0200817632294934
627,15.0,30,60,0.009837568586908
628,20.0,30,60,0.0137626987236363
629,30.0,30,60,0.0140320396399744
630,3.0,45,60,111906.488166411
631,3.5,45,60,16460.3040282186
632,4.0,45,60,2692.32967030939
633,4.5,45,60,456.571874042843
634,5.0,45,60,69.0361039784772
635,5.5,45,60,2.41930981837488
636,6.0,45,60,-6.30108460455377
637,7.0,45,60,-3.46453182917661
638,8.0,45,60,-1.27770146173775
639,9.0,45,60,-0.470995219410469
640,10.0,45,60,-0.179463857470078
641,12.0,45,60,-0.0232547303783456
642,15.0,45,60,0.00936110928128992
643,20.0,45,60,0.0137318715193115
644,30.0,45,60,0.014029531086436
645,3.0,60,60,91099.9725684624
646,3.5,60,60,12426.7803189721
647,4.0,60,60,2050.0472103257
648,4.5,60,60,367.37793528915
649,5.0,60,60,59.5590306649149
650,5.5,60,60,2.31455515447214
651,6.0,60,60,-6.05753774058549
652,7.0,60,60,-3.63174974791378
653,8.0,60,60,-1.41329808830405
654,9.0,60,60,-0.539616535545311
655,10.0,60,60,-0.211190225362059
656,12.0,60,60,-0.0301068960336079
657,15.0,60,60,0.00850043437814189
658,20.0,60,60,0.0136825904289434
659,30.0,60,60,0.0140320620480111
660,3.0,75,60,93190.2038441853
661,3.5,75,60,13172.7716633483
662,4.0,75,60,2301.37629392359
663,4.5,75,60,447.241971524587
664,5.0,75,60,82.9365081044982
665,5.5,75,60,8.00690585266062
666,6.0,75,60,-5.47108590169236
667,7.0,75,60,-4.34934195891748
668,8.0,75,60,-1.80120786409479
669,9.0,75,60,-0.706722965426984
670,10.0,75,60,-0.281300186819632
671,12.0,75,60,-0.0434811359252899
672,15.0,75,60,0.00700499244821459
673,20.0,75,60,0.0136064911430577
674,30.0,75,60,0.0140246578815074
675,3.0,90,60,110577.264504855
676,3.5,90,60,18952.7560848549
677,4.0,90,60,4111.84101816122
678,4.5,90,60,996.019077625064
679,5.0,90,60,244.626015803482
680,5.5,90,60,53.2793618774428
681,6.0,90,60,5.62167137396412
682,7.0,90,60,-5.01929565678683
683,8.0,90,60,-2.54958424291405
684,9.0,90,60,-1.04678539236142
685,10.0,90,60,-0.421174175028401
686,12.0,90,60,-0.0682184611049121
687,15.0,90,60,0.00451593663678561
688,20.0,90,60,0.0134944319306701
689,30.0,90,60,0.0140259473700548
690,3.0,105,60,265991.634425571
691,3.5,105,60,70400.6642528004
692,4.0,105,60,19415.6045654465
693,4.5,105,60,5342.24097313053
694,5.0,105,60,1460.88331779228
695,5.5,105,60,391.471049808925
696,6.0,105,60,97.7270947189814
697,7.0,105,60,-0.45449822450604
698,8.0,105,60,-3.50058496293517
699,9.0,105,60,-1.65612506739571
700,10.0,105,60,-0.67896379329214
701,12.0,105,60,-0.111115792980366
702,15.0,105,60,0.000645807608675111
703,20.0,105,60,0.0133412546587977
704,30.0,105,60,0.0140219181052758
705,3.0,120,60,2216245.43246993
706,3.5,120,60,693380.160504706
707,4.0,120,60,183418.374002167
708,4.5,120,60,45375.5002846385
709,5.0,120,60,11146.340324423
710,5.5,120,60,2783.77423409479
711,6.0,120,60,703.992969084841
712,7.0,120,60,38.1188443652001
713,8.0,120,60,-2.75894547168676
714,9.0,120,60,-2.4916872955953
715,10.0,120,60,-1.08812204145725
716,12.0,120,60,-0.176940179836335
717,15.0,120,60,-0.00468496268141307
718,20.0,120,60,0.0131555674255533
719,30.0,120,60,0.0140228339796594
720,3.0,135,60,32177781.9209137
721,3.5,135,60,9523057.60373984
722,4.0,135,60,2048867.54608001
723,4.5,135,60,398092.570340383
724,5.0,135,60,78392.4137468681
725,5.5,135,60,16371.3683065527
726,6.0,135,60,3648.64952703306
727,7.0,135,60,200.497211732916
728,8.0,135,60,5.36024260812408
729,9.0,135,60,-3.07720416939443
730,10.0,135,60,-1.58063994550531
731,12.0,135,60,-0.257594542442453
732,15.0,135,60,-0.0106315241922844
733,20.0,135,60,0.0129705235864931
734,30.0,135,60,0.0140214059693516
735,3.0,150,60,311607388.380571
736,3.5,150,60,82959200.4927482
737,4.0,150,60,13750441.0627783
738,4.5,150,60,2030050.37952667
739,5.0,150,60,316538.267203272
740,5.5,150,60,55091.4403855681
741,6.0,150,60,10729.8707812102
742,7.0,150,60,516.57763998445
743,8.0,150,60,21.7718591220451
744,9.0,150,60,-2.95621747400086
745,10.0,150,60,-1.95016452924629
746,12.0,150,60,-0.322594391102463
747,15.0,150,60,-0.015119424300522
748,20.0,150,60,0.0128417748376002
749,30.0,150,60,0.0140204877559725
750,3.0,165,60,481374876.831625
751,3.5,165,60,124886099.651787
752,4.0,165,60,19497766.5592962
753,4.5,165,60,2712209.15168931
754,5.0,165,60,403025.742258951
755,5.5,165,60,67644.022587738
