,Coordinates,Coordinates,Coordinates,Results
,Radius,Theta,Phi,Int.En.
1803,15.0,165.0,210.0,-0.584727003518972
1804,20.0,165.0,210.0,-0.447508987539315
1805,30.0,165.0,210.0,-0.319599819208793
1806,1.0,175.0,210.0,7093332.00859125
1807,2.0,175.0,210.0,2987.4648914976
1808,3.0,175.0,210.0,767.616705117738
1809,4.0,175.0,210.0,51.8395234752359
1810,5.0,175.0,210.0,0.386815485974968
1811,6.0,175.0,210.0,-1.48891684234941
1812,7.0,175.0,210.0,-1.32523796176075
1813,8.0,175.0,210.0,-1.14035310741547
1814,9.0,175.0,210.0,-1.00096937591053
1815,10.0,175.0,210.0,-0.89376864835159
1816,12.0,175.0,210.0,-0.738992428197322
1817,15.0,175.0,210.0,-0.590859284614558
1818,20.0,175.0,210.0,-0.451440720316724
1819,30.0,175.0,210.0,-0.312017327022976
1820,1.0,5.0,225.0,7094216.53155179
1821,2.0,5.0,225.0,31132132.2497322
1822,3.0,5.0,225.0,38560901286.749
1823,4.0,5.0,225.0,17465.1878089346
1824,5.0,5.0,225.0,19.7820572207351
1825,6.0,5.0,225.0,-1.4132728966336
1826,7.0,5.0,225.0,-1.34218941444464
1827,8.0,5.0,225.0,-1.14492378642338
1828,9.0,5.0,225.0,-1.00079709684895
1829,10.0,5.0,225.0,-0.891602048807794
1830,12.0,5.0,225.0,-0.735607355895674
1831,15.0,5.0,225.0,-0.587667054957404
1832,20.0,5.0,225.0,-0.449254939407409
1833,30.0,5.0,225.0,-0.310234839063256
1834,1.0,15.0,225.0,7093922.82725488
1835,2.0,15.0,225.0,1659601.91475938
1836,3.0,15.0,225.0,8138144.04611931
1837,4.0,15.0,225.0,2725.71333694053
1838,5.0,15.0,225.0,7.22974008331182
1839,6.0,15.0,225.0,-1.4840233759696
1840,7.0,15.0,225.0,-1.32514292773286
1841,8.0,15.0,225.0,-1.13299442213918
1842,9.0,15.0,225.0,-0.992422807871798
1843,10.0,15.0,225.0,-0.885270427712757
1844,12.0,15.0,225.0,-0.731385792347468
1845,15.0,15.0,225.0,-0.584690683104408
1846,20.0,15.0,225.0,-0.446722954819355
1847,30.0,15.0,225.0,-0.318293131418156
1848,1.0,30.0,225.0,7093455.78715827
1849,2.0,30.0,225.0,13619.8186531139
1850,3.0,30.0,225.0,4459.47648227584
1851,4.0,30.0,225.0,58.7127958052839
1852,5.0,30.0,225.0,-0.934866418971889
1853,6.0,30.0,225.0,-1.51340556696559
1854,7.0,30.0,225.0,-1.282209759193
1855,8.0,30.0,225.0,-1.10479335805581
1856,9.0,30.0,225.0,-0.973058881427968
1857,10.0,30.0,225.0,-0.870975712770033
1858,12.0,30.0,225.0,-0.722244040924799
1859,15.0,30.0,225.0,-0.578405531119765
1860,20.0,30.0,225.0,-0.441226782750525
1861,30.0,30.0,225.0,-0.300949779243145
1862,1.0,45.0,225.0,7093252.59597873
1863,2.0,45.0,225.0,1970.70518150487
1864,3.0,45.0,225.0,54.9373994228892
1865,4.0,45.0,225.0,-0.0230119761273643
1866,5.0,45.0,225.0,-1.70389798387697
1867,6.0,45.0,225.0,-1.4552096448838
1868,7.0,45.0,225.0,-1.23459410378352
1869,8.0,45.0,225.0,-1.07346336599481
1870,9.0,45.0,225.0,-0.951105972123737
1871,10.0,45.0,225.0,-0.854678824473921
1872,12.0,45.0,225.0,-0.712006040540229
1873,15.0,45.0,225.0,-0.571808795877004
1874,20.0,45.0,225.0,-0.436087249275356
1875,30.0,45.0,225.0,-0.308534602340596
1876,1.0,60.0,225.0,7093195.77815392
1877,2.0,60.0,225.0,1728.02089571546
1878,3.0,60.0,225.0,11.2385175892946
1879,4.0,60.0,225.0,-1.72464815935767
1880,5.0,60.0,225.0,-1.67096333898186
1881,6.0,60.0,225.0,-1.39667034711931
1882,7.0,60.0,225.0,-1.19554918782087
1883,8.0,60.0,225.0,-1.04672382522033
1884,9.0,60.0,225.0,-0.931836811330105
1885,10.0,60.0,225.0,-0.840221430983789
1886,12.0,60.0,225.0,-0.703110531900702
1887,15.0,60.0,225.0,-0.56676981221094
1888,20.0,60.0,225.0,-0.433444421298913
1889,30.0,60.0,225.0,-0.295929168039919
1890,1.0,75.0,225.0,7093181.85946563
1891,2.0,75.0,225.0,1715.62053531184
1892,3.0,75.0,225.0,9.74605975352384
1893,4.0,75.0,225.0,-1.73198555625328
1894,5.0,75.0,225.0,-1.61612060131258
1895,6.0,75.0,225.0,-1.35808954670558
1896,7.0,75.0,225.0,-1.16925932200966
1897,8.0,75.0,225.0,-1.02807615225691
1898,9.0,75.0,225.0,-0.918136362089609
1899,10.0,75.0,225.0,-0.829890600683984
1900,12.0,75.0,225.0,-0.696952422637231
1901,15.0,75.0,225.0,-0.56392609037607
1902,20.0,75.0,225.0,-0.43349148085998
1903,30.0,75.0,225.0,-0.298092835054097
1904,1.0,90.0,225.0,7093178.64454724
1905,2.0,90.0,225.0,1714.54027590214
1906,3.0,90.0,225.0,9.68969714945855
1907,4.0,90.0,225.0,-1.69668697656223
1908,5.0,90.0,225.0,-1.58810112960405
1909,6.0,90.0,225.0,-1.33901518630527
1910,7.0,90.0,225.0,-1.15597771328152
1911,8.0,90.0,225.0,-1.01853067075734
1912,9.0,90.0,225.0,-0.911099319401658
1913,10.0,90.0,225.0,-0.824605597259282
1914,12.0,90.0,225.0,-0.69388647491379
1915,15.0,90.0,225.0,-0.562674534117847
1916,20.0,90.0,225.0,-0.433949526423322
1917,30.0,90.0,225.0,-0.3057082888539
1918,1.0,105.0,225.0,7093178.59275931
1919,2.0,105.0,225.0,1714.54535766417
1920,3.0,105.0,225.0,9.70026966605177
1921,4.0,105.0,225.0,-1.69185380085803
1922,5.0,105.0,225.0,-1.5856673617436
1923,6.0,105.0,225.0,-1.33773134972279
1924,7.0,105.0,225.0,-1.15535964530894
1925,8.0,105.0,225.0,-1.01831186071341
1926,9.0,105.0,225.0,-0.911109335473973
1927,10.0,105.0,225.0,-0.824730889374936
1928,12.0,105.0,225.0,-0.69403407009224
1929,15.0,105.0,225.0,-0.562572810500692
1930,20.0,105.0,225.0,-0.433070209036624
1931,30.0,105.0,225.0,-0.291696519316955
1932,1.0,120.0,225.0,7093180.83472514
1933,2.0,120.0,225.0,1715.19229139736
1934,3.0,120.0,225.0,9.74858566413141
1935,4.0,120.0,225.0,-1.71586349284804
1936,5.0,120.0,225.0,-1.60814009730818
1937,6.0,120.0,225.0,-1.35424514472545
1938,7.0,120.0,225.0,-1.16762202117578
1939,8.0,120.0,225.0,-1.02770924833449
1940,9.0,120.0,225.0,-0.918494595469316
1941,10.0,120.0,225.0,-0.830633326088067
1942,12.0,120.0,225.0,-0.697884785896472
1943,15.0,120.0,225.0,-0.564467613039177
1944,20.0,120.0,225.0,-0.432797101583219
1945,30.0,120.0,225.0,-0.288916298585489
1946,1.0,135.0,225.0,7093187.97478501
1947,2.0,135.0,225.0,1719.0386217819
1948,3.0,135.0,225.0,10.3094716376484
1949,4.0,135.0,225.0,-1.72490644901156
1950,5.0,135.0,225.0,-1.65560088676812
1951,6.0,135.0,225.0,-1.3904457956791
1952,7.0,135.0,225.0,-1.1937445375413
1953,8.0,135.0,225.0,-1.04716723810334
1954,9.0,135.0,225.0,-0.93349273879695
1955,10.0,135.0,225.0,-0.842520555501257
1956,12.0,135.0,225.0,-0.705847101920738
1957,15.0,135.0,225.0,-0.569392092244987
1958,20.0,135.0,225.0,-0.435595113309376
1959,30.0,135.0,225.0,-0.309077186638807
1960,1.0,150.0,225.0,7093208.91659225
1961,2.0,150.0,225.0,1747.24336826939
1962,3.0,150.0,225.0,16.7838665217421
1963,4.0,150.0,225.0,-1.18769956525393
1964,5.0,150.0,225.0,-1.69582611004864
1965,6.0,150.0,225.0,-1.44766704116138
1966,7.0,150.0,225.0,-1.23493635165854
1967,8.0,150.0,225.0,-1.0767987202916
1968,9.0,150.0,225.0,-0.955732140414298
1969,10.0,150.0,225.0,-0.85987123932857
1970,12.0,150.0,225.0,-0.717450531252277
1971,15.0,150.0,225.0,-0.577114066408182
1972,20.0,150.0,225.0,-0.441407660067655
1973,30.0,150.0,225.0,-0.301882576912146
1974,1.0,165.0,225.0,7093265.92734264
1975,2.0,165.0,225.0,2016.64085818646
1976,3.0,165.0,225.0,122.133333574313
1977,4.0,165.0,225.0,7.71644879887971
1978,5.0,165.0,225.0,-1.30496344654488
1979,6.0,165.0,225.0,-1.50554083401401
1980,7.0,165.0,225.0,-1.2899033926859
1981,8.0,165.0,225.0,-1.11513710204361
1982,9.0,165.0,225.0,-0.983395223422695
1983,10.0,165.0,225.0,-0.880838363585383
1984,12.0,165.0,225.0,-0.73099937851786
1985,15.0,165.0,225.0,-0.585957353339074
1986,20.0,165.0,225.0,-0.44810990866582
1987,30.0,165.0,225.0,-0.319748655158845
1988,1.0,175.0,225.0,7093340.5977176
1989,2.0,175.0,225.0,3196.41778245603
1990,3.0,175.0,225.0,945.158258849915
1991,4.0,175.0,225.0,62.6937810141463
1992,5.0,175.0,225.0,0.743920427496256
1993,6.0,175.0,225.0,-1.48131798559479
1994,7.0,175.0,225.0,-1.32883371879542
1995,8.0,175.0,225.0,-1.14304391765976
1996,9.0,175.0,225.0,-1.0028276008627
1997,10.0,175.0,225.0,-0.895120655892592
1998,12.0,175.0,225.0,-0.7398042513172
1999,15.0,175.0,225.0,-0.591313585893607
2000,20.0,175.0,225.0,-0.451663702405234
2001,30.0,175.0,225.0,-0.312101993981455
2002,1.0,5.0,240.0,7094216.5374226
2003,2.0,5.0,240.0,31132132.2484187
2004,3.0,5.0,240.0,38560901286.7476
2005,4.0,5.0,240.0,17465.1866304294
2006,5.0,5.0,240.0,19.781109056469
2007,6.0,5.0,240.0,-1.41405132032539
2008,7.0,5.0,240.0,-1.34283956231174
2009,8.0,5.0,240.0,-1.14547474460424
2010,9.0,5.0,240.0,-1.00126960183435
2011,10.0,5.0,240.0,-0.892011150778268
2012,12.0,5.0,240.0,-0.735921945194888
2013,15.0,5.0,240.0,-0.587890209349726
2014,20.0,5.0,240.0,-0.449394180917906
2015,30.0,5.0,240.0,-0.310285086990453
2016,1.0,15.0,240.0,7093922.8424827
2017,2.0,15.0,240.0,1659601.91079997
2018,3.0,15.0,240.0,8138144.04190241
2019,4.0,15.0,240.0,2725.7099457151
2020,5.0,15.0,240.0,7.22700563732825
2021,6.0,15.0,240.0,-1.48627339552901
2022,7.0,15.0,240.0,-1.32702619850329
2023,8.0,15.0,240.0,-1.13459310004848
2024,9.0,15.0,240.0,-0.993796072952182
2025,10.0,15.0,240.0,-0.886461365152079
2026,12.0,15.0,240.0,-0.732305210392927
2027,15.0,15.0,240.0,-0.5853486293899
2028,20.0,15.0,240.0,-0.44714895760522
2029,30.0,15.0,240.0,-0.318520531230553
2030,1.0,30.0,240.0,7093455.81615739
2031,2.0,30.0,240.0,13619.810998727
2032,3.0,30.0,240.0,4459.46836426433
2033,4.0,30.0,240.0,58.7062665940174
2034,5.0,30.0,240.0,-0.940133073167654
2035,6.0,30.0,240.0,-1.51774061807494
2036,7.0,30.0,240.0,-1.28584134587925
2037,8.0,30.0,240.0,-1.10787956132578
2038,9.0,30.0,240.0,-0.975714239517296
2039,10.0,30.0,240.0,-0.87328513762288
2040,12.0,30.0,240.0,-0.724044056056681
2041,15.0,30.0,240.0,-0.579736215122735
2042,20.0,30.0,240.0,-0.442211150787377
2043,30.0,30.0,240.0,-0.301860630662856
2044,1.0,45.0,240.0,7093252.64663937
2045,2.0,45.0,240.0,1970.69464559881
2046,3.0,45.0,240.0,54.9253650759318
2047,4.0,45.0,240.0,-0.0327114956196913
2048,5.0,45.0,240.0,-1.71169610526282
2049,6.0,45.0,240.0,-1.46160891564295
2050,7.0,45.0,240.0,-1.23994363345328
2051,8.0,45.0,240.0,-1.07800537169982
2052,9.0,45.0,240.0,-0.955015192816107
2053,10.0,45.0,240.0,-0.858086432202727
2054,12.0,45.0,240.0,-0.714690914297253
2055,15.0,45.0,240.0,-0.573868384400407
2056,20.0,45.0,240.0,-0.437773502342281
2057,30.0,45.0,240.0,-0.30998383163606
2058,1.0,60.0,240.0,7093195.87201069
2059,2.0,60.0,240.0,1728.00974789304
2060,3.0,60.0,240.0,11.2223185938994
2061,4.0,60.0,240.0,-1.73782072556317
2062,5.0,60.0,240.0,-1.68147909812598
2063,6.0,60.0,240.0,-1.40523710949267
2064,7.0,60.0,240.0,-1.2026699356888
2065,8.0,60.0,240.0,-1.05274496571143
2066,9.0,60.0,240.0,-0.937006684097071
2067,10.0,60.0,240.0,-0.844724514088571
2068,12.0,60.0,240.0,-0.706672374470586
2069,15.0,60.0,240.0,-0.569546894563796
2070,20.0,60.0,240.0,-0.435738251613289
2071,30.0,60.0,240.0,-0.297068297682408
2072,1.0,75.0,240.0,7093182.04770453
2073,2.0,75.0,240.0,1715.61629843136
2074,3.0,75.0,240.0,9.72555440362711
2075,4.0,75.0,240.0,-1.74922127295958
2076,5.0,75.0,240.0,-1.62974191543126
2077,6.0,75.0,240.0,-1.36904601484086
2078,7.0,75.0,240.0,-1.17826890803752
2079,8.0,75.0,240.0,-1.03562920821552
2080,9.0,75.0,240.0,-0.924577429005068
2081,10.0,75.0,240.0,-0.835470963825777
2082,12.0,75.0,240.0,-0.701334065972275
2083,15.0,75.0,240.0,-0.567313810017083
2084,20.0,75.0,240.0,-0.436161784476222
2085,30.0,75.0,240.0,-0.298645205664874
2086,1.0,90.0,240.0,7093179.05206901
2087,2.0,90.0,240.0,1714.57084170421
2088,3.0,90.0,240.0,9.66661837032849
2089,4.0,90.0,240.0,-1.71880598724133
2090,5.0,90.0,240.0,-1.60545642938165
2091,6.0,90.0,240.0,-1.35270633654604
2092,7.0,90.0,240.0,-1.16704134235486
2093,8.0,90.0,240.0,-1.02767198909823
2094,9.0,90.0,240.0,-0.918799692899397
2095,10.0,90.0,240.0,-0.831206056232976
2096,12.0,90.0,240.0,-0.698975356954011
2097,15.0,90.0,240.0,-0.566514618459789
2098,20.0,90.0,240.0,-0.436837521735704
2099,30.0,90.0,240.0,-0.306066442021706
2100,1.0,105.0,240.0,7093179.53690438
2101,2.0,105.0,240.0,1714.72749053003
2102,3.0,105.0,240.0,9.68837253240816
2103,4.0,105.0,240.0,-1.71903798783712
2104,5.0,105.0,240.0,-1.60761607569807
2105,6.0,105.0,240.0,-1.3546178460325
2106,7.0,105.0,240.0,-1.16865200217292
2107,8.0,105.0,240.0,-1.02905538220917
2108,9.0,105.0,240.0,-0.919992213336256
2109,10.0,105.0,240.0,-0.832222073903528
2110,12.0,105.0,240.0,-0.699648035495269
2111,15.0,105.0,240.0,-0.566663356593149
2112,20.0,105.0,240.0,-0.436067789346787
2113,30.0,105.0,240.0,-0.292274711612653
2114,1.0,120.0,240.0,7093183.13113051
2115,2.0,120.0,240.0,1716.0956195488
2116,3.0,120.0,240.0,9.84115830661261
2117,4.0,120.0,240.0,-1.74055382383381
2118,5.0,120.0,240.0,-1.63516502801385
2119,6.0,120.0,240.0,-1.37478237425905
2120,7.0,120.0,240.0,-1.18321478902953
2121,8.0,120.0,240.0,-1.03991785718487
2122,9.0,120.0,240.0,-0.928327704985475
2123,10.0,120.0,240.0,-0.838742046531329
2124,12.0,120.0,240.0,-0.703732834949271
2125,15.0,120.0,240.0,-0.56852771405808
2126,20.0,120.0,240.0,-0.435679652205641
2127,30.0,120.0,240.0,-0.297773738323689
2128,1.0,135.0,240.0,7093193.57910747
2129,2.0,135.0,240.0,1723.96561522759
2130,3.0,135.0,240.0,11.233773354039
2131,4.0,135.0,240.0,-1.6732902020509
2132,5.0,135.0,240.0,-1.68267681643434
2133,6.0,135.0,240.0,-1.41435261837653
2134,7.0,135.0,240.0,-1.21126087690145
2135,8.0,135.0,240.0,-1.06030325371142
2136,9.0,135.0,240.0,-0.943706052629725
2137,10.0,135.0,240.0,-0.850703205554276
2138,12.0,135.0,240.0,-0.71147402976106
2139,15.0,135.0,240.0,-0.573060381096985
2140,20.0,135.0,240.0,-0.438002462494924
2141,30.0,135.0,240.0,-0.310928417866462
2142,1.0,150.0,240.0,7093221.29580447
2143,2.0,150.0,240.0,1778.14854585803
2144,3.0,150.0,240.0,25.6909798459581
2145,4.0,150.0,240.0,-0.381847376049391
2146,5.0,150.0,240.0,-1.67619904123507
2147,6.0,150.0,240.0,-1.47044096130631
2148,7.0,150.0,240.0,-1.25257676598281
2149,8.0,150.0,240.0,-1.08940299427377
2150,9.0,150.0,240.0,-0.96510323270034
2151,10.0,150.0,240.0,-0.867119894767326
2152,12.0,150.0,240.0,-0.722176326530636
2153,15.0,150.0,240.0,-0.579990129641669
2154,20.0,150.0,240.0,-0.443063827866587
2155,30.0,150.0,240.0,-0.303115193536897
2156,1.0,165.0,240.0,7093284.96519884
2157,2.0,165.0,240.0,2201.89426448841
2158,3.0,165.0,240.0,218.648131192474
2159,4.0,165.0,240.0,15.0908953993953
2160,5.0,165.0,240.0,-0.983351964871905
2161,6.0,165.0,240.0,-1.50930500858878
2162,7.0,165.0,240.0,-1.30247712240158
2163,8.0,165.0,240.0,-1.12401017144942
2164,9.0,165.0,240.0,-0.989676267904333
2165,10.0,165.0,240.0,-0.885510467109211
2166,12.0,165.0,240.0,-0.733886319534921
2167,15.0,165.0,240.0,-0.587614819701573
2168,20.0,165.0,240.0,-0.448956089995911
2169,30.0,165.0,240.0,-0.320158397115349
2170,1.0,175.0,240.0,7093352.6282638
2171,2.0,175.0,240.0,3531.64392179926
2172,3.0,175.0,240.0,1254.36878333462
2173,4.0,175.0,240.0,80.8580065302053
2174,5.0,175.0,240.0,1.31016164177783
2175,6.0,175.0,240.0,-1.4685144367348
2176,7.0,175.0,240.0,-1.33354143261992
2177,8.0,175.0,240.0,-1.14662323308008
2178,9.0,175.0,240.0,-1.00529281044375
2179,10.0,175.0,240.0,-0.896908632947
2180,12.0,175.0,240.0,-0.740873819779851
2181,15.0,175.0,240.0,-0.591910544668674
2182,20.0,175.0,240.0,-0.451956620881061
2183,30.0,175.0,240.0,-0.312216435875248
2184,1.0,5.0,270.0,7094216.55258661
2185,2.0,5.0,270.0,31132132.2452823
2186,3.0,5.0,270.0,38560901286.7435
2187,4.0,5.0,270.0,17465.1837390769
2188,5.0,5.0,270.0,19.7787856075598
2189,6.0,5.0,270.0,-1.41595611494692
2190,7.0,5.0,270.0,-1.34442955781502
2191,8.0,5.0,270.0,-1.14682084421416
2192,9.0,5.0,270.0,-1.00242273602413
2193,10.0,5.0,270.0,-0.893009318168434
2194,12.0,5.0,270.0,-0.736688793461446
2195,15.0,5.0,270.0,-0.58843337185081
2196,20.0,5.0,270.0,-0.449732868182591
2197,30.0,5.0,270.0,-0.310408108953485
2198,1.0,15.0,270.0,7093922.88754184
2199,2.0,15.0,270.0,1659601.90149723
2200,3.0,15.0,270.0,8138144.03125075
2201,4.0,15.0,270.0,2725.70136131671
2202,5.0,15.0,270.0,7.22010711115837
2203,6.0,15.0,270.0,-1.49192974569739
2204,7.0,15.0,270.0,-1.33174757080573
2205,8.0,15.0,270.0,-1.13859140552854
2206,9.0,15.0,270.0,-0.997222858546661
2207,10.0,15.0,270.0,-0.889429101778966
2208,12.0,15.0,270.0,-0.734590435282312
2209,15.0,15.0,270.0,-0.586981757663924
2210,20.0,15.0,270.0,-0.448213907041706
2211,30.0,15.0,270.0,-0.319139760029188
2212,1.0,30.0,270.0,7093455.92013788
2213,2.0,30.0,270.0,13619.7938588979
2214,3.0,30.0,270.0,4459.44696607098
2215,4.0,30.0,270.0,58.6889657963334
2216,5.0,30.0,270.0,-0.953996009064707
2217,6.0,30.0,270.0,-1.52907556834899
2218,7.0,30.0,270.0,-1.29528321210691
2219,8.0,30.0,270.0,-1.11586674197753
2220,9.0,30.0,270.0,-0.982560299354811
2221,10.0,30.0,270.0,-0.879222512441436
2222,12.0,30.0,270.0,-0.728657676085256
2223,15.0,30.0,270.0,-0.583158682133885
2224,20.0,30.0,270.0,-0.444827672062284
2225,30.0,30.0,270.0,-0.304650953142094
2226,1.0,45.0,270.0,7093252.86012812
2227,2.0,45.0,270.0,1970.67515739769
2228,3.0,45.0,270.0,54.8924962847742
2229,4.0,45.0,270.0,-0.0596023487957135
2230,5.0,45.0,270.0,-1.73310883561759
2231,6.0,45.0,270.0,-1.47899851699041
2232,7.0,45.0,270.0,-1.25435460458152
2233,8.0,45.0,270.0,-1.09015575321189
2234,9.0,45.0,270.0,-0.965416228698817
2235,10.0,45.0,270.0,-0.867116388294124
2236,12.0,45.0,270.0,-0.721782530977949
2237,15.0,45.0,270.0,-0.579356058043344
2238,20.0,45.0,270.0,-0.442507171200931
2239,30.0,45.0,270.0,-0.315153786762098
2240,1.0,60.0,270.0,7093196.32156661
2241,2.0,60.0,270.0,1728.00709603679
2242,3.0,60.0,270.0,11.1774799080023
2243,4.0,60.0,270.0,-1.77600015326906
2244,5.0,60.0,270.0,-1.71162166194027
2245,6.0,60.0,270.0,-1.42942870911407
2246,7.0,60.0,270.0,-1.22252547473435
2247,8.0,60.0,270.0,-1.06936711600466
2248,9.0,60.0,270.0,-0.95116874515671
2249,10.0,60.0,270.0,-0.856990610824788
2250,12.0,60.0,270.0,-0.716328259675151
2251,15.0,60.0,270.0,-0.577156016853064
2252,20.0,60.0,270.0,-0.442458385178238
2253,30.0,60.0,270.0,-0.303151603356969
2254,1.0,75.0,270.0,7093183.04615232
2255,2.0,75.0,270.0,1715.70236379834
2256,3.0,75.0,270.0,9.67305047678962
2257,4.0,75.0,270.0,-1.80112021050465
2258,5.0,75.0,270.0,-1.67054167609849
2259,6.0,75.0,270.0,-1.40120912566251
2260,7.0,75.0,270.0,-1.20424906534234
2261,8.0,75.0,270.0,-1.05710260938366
2262,9.0,75.0,270.0,-0.942689546801657
2263,10.0,75.0,270.0,-0.851035240796685
2264,12.0,75.0,270.0,-0.713455596214664
2265,15.0,75.0,270.0,-0.576770225490869
2266,20.0,75.0,270.0,-0.444226648203052
2267,30.0,75.0,270.0,-0.316397790633262
2268,1.0,90.0,270.0,7093181.39495698
2269,2.0,90.0,270.0,1715.0443705303
2270,3.0,90.0,270.0,9.64164569163939
2271,4.0,90.0,270.0,-1.78547958417703
2272,5.0,90.0,270.0,-1.65967262554703
2273,6.0,90.0,270.0,-1.39449131487491
2274,7.0,90.0,270.0,-1.19998585797332
2275,8.0,90.0,270.0,-1.05435983935487
2276,9.0,90.0,270.0,-0.940939931021464
2277,10.0,90.0,270.0,-0.849966160695702
2278,12.0,90.0,270.0,-0.713247470085043
2279,15.0,90.0,270.0,-0.577325911566731
2280,20.0,90.0,270.0,-0.445636450376915
2281,30.0,90.0,270.0,-0.301469465821147
2282,1.0,105.0,270.0,7093185.26509221
2283,2.0,105.0,270.0,1717.00766253771
2284,3.0,105.0,270.0,9.92466118571094
2285,4.0,105.0,270.0,-1.78296437222527
2286,5.0,105.0,270.0,-1.67762531472007
2287,6.0,105.0,270.0,-1.4080378776731
2288,7.0,105.0,270.0,-1.20939991995921
2289,8.0,105.0,270.0,-1.06111636840431
2290,9.0,105.0,270.0,-0.945959076779201
2291,10.0,105.0,270.0,-0.853779960656053
2292,12.0,105.0,270.0,-0.715490323756595
2293,15.0,105.0,270.0,-0.57816120826155
2294,20.0,105.0,270.0,-0.445050047935838
2295,30.0,105.0,270.0,-0.318003045116031
2296,1.0,120.0,270.0,7093197.20129859
2297,2.0,120.0,270.0,1727.96522570877
2298,3.0,120.0,270.0,12.0513927063041
2299,4.0,120.0,270.0,-1.63226434403455
2300,5.0,120.0,270.0,-1.71194082983419
2301,6.0,120.0,270.0,-1.44092018751768
2302,7.0,120.0,270.0,-1.23201463176453
2303,8.0,120.0,270.0,-1.07684433196788
2304,9.0,120.0,270.0,-0.957288223448487
2305,10.0,120.0,270.0,-0.862151795968694
2306,12.0,120.0,270.0,-0.720184831936113
2307,15.0,120.0,270.0,-0.579808510167921
2308,20.0,120.0,270.0,-0.444026755016263
2309,30.0,120.0,270.0,-0.305000818600113
2310,1.0,135.0,270.0,7093225.82953261
2311,2.0,135.0,270.0,1792.51212998283
2312,3.0,135.0,270.0,30.2328130562193
2313,4.0,135.0,270.0,0.0133570801542811
2314,5.0,135.0,270.0,-1.67263131285192
2315,6.0,135.0,270.0,-1.48672478611979
2316,7.0,135.0,270.0,-1.26598737637736
2317,8.0,135.0,270.0,-1.09991771872254
2318,9.0,135.0,270.0,-0.973558045501066
2319,10.0,135.0,270.0,-0.874070135530122
2320,12.0,135.0,270.0,-0.727068197132129
2321,15.0,135.0,270.0,-0.583033946028444
2322,20.0,135.0,270.0,-0.444683036385572
2323,30.0,135.0,270.0,-0.317162786551692
2324,1.0,150.0,270.0,7093281.45690079
2325,2.0,150.0,270.0,2162.94818652247
2326,3.0,150.0,270.0,197.092489721384
2327,4.0,150.0,270.0,13.4774490411479
2328,5.0,150.0,270.0,-1.05818376021996
2329,6.0,150.0,270.0,-1.51459579932994
2330,7.0,150.0,270.0,-1.3048065210694
2331,8.0,150.0,270.0,-1.1261844318993
2332,9.0,150.0,270.0,-0.991643495033014
2333,10.0,150.0,270.0,-0.887183567744023
2334,12.0,150.0,270.0,-0.734881552036439
2335,15.0,150.0,270.0,-0.587563062849092
2336,20.0,150.0,270.0,-0.447438504784344
2337,30.0,150.0,270.0,-0.306732374351798
2338,1.0,165.0,270.0,7093353.76473998
2339,2.0,165.0,270.0,3566.02892715164
2340,3.0,165.0,270.0,1287.72212680157
2341,4.0,165.0,270.0,82.7675865894849
2342,5.0,165.0,270.0,1.36586544671292
2343,6.0,165.0,270.0,-1.4687509891377
2344,7.0,165.0,270.0,-1.3352568697822
2345,8.0,165.0,270.0,-1.14800201635747
2346,9.0,165.0,270.0,-1.00636360392636
2347,10.0,165.0,270.0,-0.897731859861293
2348,12.0,165.0,270.0,-0.741291645396646
2349,15.0,165.0,270.0,-0.591803654109658
2350,20.0,165.0,270.0,-0.451079183730143
2351,30.0,165.0,270.0,-0.321231528662335
2352,1.0,175.0,270.0,7093386.1288909
2353,2.0,175.0,270.0,4778.46898972893
2354,3.0,175.0,270.0,2644.88315964681
2355,4.0,175.0,270.0,155.162530092828
2356,5.0,175.0,270.0,3.3524717772124
2357,6.0,175.0,270.0,-1.41937200679361
2358,7.0,175.0,270.0,-1.34489469266139
2359,8.0,175.0,270.0,-1.15561844152592
2360,9.0,175.0,270.0,-1.01145401895878
2361,10.0,175.0,270.0,-0.901351171521119
2362,12.0,175.0,270.0,-0.743511484927476
2363,15.0,175.0,270.0,-0.593374291595551
2364,20.0,175.0,270.0,-0.45267191750716
2365,30.0,175.0,270.0,-0.312495932501305
2366,1.0,5.0,300.0,7094216.56925552
2367,2.0,5.0,300.0,31132132.2422077
2368,3.0,5.0,300.0,38560901286.7404
2369,4.0,5.0,300.0,17465.1807806424
2370,5.0,5.0,300.0,19.7764122037907
2371,6.0,5.0,300.0,-1.41789889367683
2372,7.0,5.0,300.0,-1.34604851930564
2373,8.0,5.0,300.0,-1.14818991555039
2374,9.0,5.0,300.0,-1.00359447599471
2375,10.0,5.0,300.0,-0.894022399015361
2376,12.0,5.0,300.0,-0.737465669874491
2377,15.0,5.0,300.0,-0.588982407873953
2378,20.0,5.0,300.0,-0.450072814610222
2379,30.0,5.0,300.0,-0.31052228620463
2380,1.0,15.0,300.0,7093922.94713737
2381,2.0,15.0,300.0,1659601.8929095
2382,3.0,15.0,300.0,8138144.01989573
2383,4.0,15.0,300.0,2725.69216329447
2384,5.0,15.0,300.0,7.21275213022262
2385,6.0,15.0,300.0,-1.49792883341894
2386,7.0,15.0,300.0,-1.3367318131311
2387,8.0,15.0,300.0,-1.14279460213589
2388,9.0,15.0,300.0,-1.00081081214665
2389,10.0,15.0,300.0,-0.89252376322798
2390,12.0,15.0,300.0,-0.736950525244869
